target_id	length	eff_length	est_counts	tpm
HORVU.MOREX.r2.1HG0004110.1	240	44.4104	0	0
HORVU.MOREX.r2.1HG0004120.1	198	30.8105	0	0
HORVU.MOREX.r2.1HG0004130.1	315	79.0814	215	76.291
HORVU.MOREX.r2.1HG0004140.1	300	69.9903	0	0
HORVU.MOREX.r2.1HG0004150.1	213	35.585	0	0
HORVU.MOREX.r2.1HG0004160.1	279	59.2301	0	0
HORVU.MOREX.r2.1HG0004170.1	324	84.7888	0	0
HORVU.MOREX.r2.1HG0004180.1	264	52.8776	0	0
HORVU.MOREX.r2.1HG0004190.1	429	176.152	0	0
HORVU.MOREX.r2.1HG0004200.1	435	182.005	1752	270.122
HORVU.MOREX.r2.1HG0004210.1	246	46.4435	9513.85	5748.32
HORVU.MOREX.r2.1HG0004220.1	1749	1494.82	0	0
HORVU.MOREX.r2.1HG0004230.1	1302	1047.82	73	1.955
HORVU.MOREX.r2.1HG0004240.1	309	75.2915	30	11.1811
HORVU.MOREX.r2.1HG0004250.1	2520	2265.82	0	0
HORVU.MOREX.r2.1HG0004260.1	624	369.861	0	0
HORVU.MOREX.r2.1HG0004270.1	327	86.8051	0	0
HORVU.MOREX.r2.1HG0004280.1	228	40.771	0	0
HORVU.MOREX.r2.1HG0004290.1	423	170.365	0	0
HORVU.MOREX.r2.1HG0004300.1	354	107.498	0	0
HORVU.MOREX.r2.1HG0004310.1	747	492.861	0	0
HORVU.MOREX.r2.1HG0004320.1	660	405.861	0	0
HORVU.MOREX.r2.1HG0004330.1	573	318.91	0	0
HORVU.MOREX.r2.1HG0004340.1	513	259.077	0	0
HORVU.MOREX.r2.1HG0004350.1	345	100.192	109	30.5284
HORVU.MOREX.r2.1HG0004360.1	1350	1095.82	575	14.7245
HORVU.MOREX.r2.1HG0004370.1	978	723.817	0	0
HORVU.MOREX.r2.1HG0004380.1	1263	1008.82	0	0
HORVU.MOREX.r2.1HG0004390.1	1857	1602.82	0	0
HORVU.MOREX.r2.1HG0004400.1	198	30.8105	0	0
HORVU.MOREX.r2.1HG0004410.1	1047	792.817	100	3.53945
HORVU.MOREX.r2.1HG0004420.1	1491	1236.82	0	0
HORVU.MOREX.r2.1HG0004430.1	1083	828.817	27	0.914143
HORVU.MOREX.r2.1HG0004440.1	519	265.067	148	15.6681
HORVU.MOREX.r2.1HG0004450.1	561	306.922	0	0
HORVU.MOREX.r2.1HG0004460.1	507	253.105	0	0
HORVU.MOREX.r2.1HG0004470.1	417	164.596	0	0
HORVU.MOREX.r2.1HG0004480.1	450	196.732	0	0
HORVU.MOREX.r2.1HG0004490.1	300	69.9903	0	0
HORVU.MOREX.r2.1HG0004500.1	2718	2463.82	0	0
HORVU.MOREX.r2.1HG0004510.1	975	720.817	0	0
HORVU.MOREX.r2.1HG0004520.1	1770	1515.82	4	0.0740496
HORVU.MOREX.r2.1HG0004530.1	483	229.283	0	0
HORVU.MOREX.r2.1HG0004540.1	852	597.84	0	0
HORVU.MOREX.r2.1HG0004550.1	2235	1980.82	0	0
HORVU.MOREX.r2.1HG0004560.1	2787	2532.82	8	0.088633
HORVU.MOREX.r2.1HG0004570.1	414	161.724	1020.31	177.039
HORVU.MOREX.r2.1HG0004580.1	369	120.33	0	0
HORVU.MOREX.r2.1HG0004590.1	432	179.106	0	0
HORVU.MOREX.r2.1HG0004600.1	2184	1929.82	0	0
HORVU.MOREX.r2.1HG0004610.1	318	81.0015	0	0
HORVU.MOREX.r2.1HG0004620.1	471	217.382	29	3.74355
HORVU.MOREX.r2.1HG0004630.1	2559	2304.82	15	0.182627
HORVU.MOREX.r2.1HG0004640.1	786	531.861	0	0
HORVU.MOREX.r2.1HG0004650.1	300	69.9903	0	0
HORVU.MOREX.r2.1HG0004660.1	924	669.817	18	0.754094
HORVU.MOREX.r2.1HG0004670.1	2514	2259.82	15	0.186263
HORVU.MOREX.r2.1HG0004680.1	2790	2535.82	11	0.121726
HORVU.MOREX.r2.1HG0004690.1	2037	1782.82	4	0.0629597
HORVU.MOREX.r2.1HG0004700.1	1959	1704.82	258	4.2467
HORVU.MOREX.r2.1HG0004710.1	312	77.1918	0	0
HORVU.MOREX.r2.1HG0004720.1	423	170.365	0	0
HORVU.MOREX.r2.1HG0004730.1	501	247.115	0	0
HORVU.MOREX.r2.1HG0004740.1	324	84.7888	0	0
HORVU.MOREX.r2.1HG0004750.1	369	120.33	0	0
HORVU.MOREX.r2.1HG0004760.1	1341	1086.82	56	1.44591
HORVU.MOREX.r2.1HG0004770.1	615	360.861	0	0
HORVU.MOREX.r2.1HG0004780.1	327	86.8051	0	0
HORVU.MOREX.r2.1HG0004790.1	204	32.6987	0	0
HORVU.MOREX.r2.1HG0004800.1	381	130.812	0	0
HORVU.MOREX.r2.1HG0004810.1	420	167.46	221	37.0332
HORVU.MOREX.r2.1HG0004820.1	768	513.861	1055	57.6124
HORVU.MOREX.r2.1HG0004830.1	465	211.446	21564.2	2861.83
HORVU.MOREX.r2.1HG0004840.1	945	690.817	402	16.3295
HORVU.MOREX.r2.1HG0004850.1	774	519.861	20	1.07957
HORVU.MOREX.r2.1HG0004860.1	486	232.266	12385.7	1496.38
HORVU.MOREX.r2.1HG0004870.1	654	399.861	235	16.4918
HORVU.MOREX.r2.1HG0004880.1	1161	906.817	0	0
HORVU.MOREX.r2.1HG0004890.1	1383	1128.82	0	0
HORVU.MOREX.r2.1HG0004900.1	2958	2703.82	2438	25.3026
HORVU.MOREX.r2.1HG0004910.1	279	59.2301	81	38.3753
HORVU.MOREX.r2.1HG0004920.1	303	71.7663	15	5.86516
HORVU.MOREX.r2.1HG0004930.1	1008	753.817	0	0
HORVU.MOREX.r2.1HG0004940.1	591	336.861	0	0
HORVU.MOREX.r2.1HG0004950.1	609	354.861	0	0
HORVU.MOREX.r2.1HG0004960.1	771	516.861	3	0.162876
HORVU.MOREX.r2.1HG0004970.1	345	100.192	0	0
HORVU.MOREX.r2.1HG0004980.1	462	208.477	193	25.9782
HORVU.MOREX.r2.1HG0004990.1	366	117.709	0	0
HORVU.MOREX.r2.1HG0005000.1	435	182.005	3	0.462537
HORVU.MOREX.r2.1HG0005010.1	528	274.027	0	0
HORVU.MOREX.r2.1HG0005020.1	2379	2124.82	0	0
HORVU.MOREX.r2.1HG0005030.1	2061	1806.82	0	0
HORVU.MOREX.r2.1HG0005040.1	642	387.861	4	0.289396
HORVU.MOREX.r2.1HG0005050.1	348	102.571	39	10.6697
HORVU.MOREX.r2.1HG0005060.1	471	217.382	0	0
HORVU.MOREX.r2.1HG0005070.1	438	184.958	0	0
HORVU.MOREX.r2.1HG0005080.1	2106	1851.82	0	0
HORVU.MOREX.r2.1HG0005090.1	1038	783.817	2	0.0716019
HORVU.MOREX.r2.1HG0005100.1	414	161.724	0	0
HORVU.MOREX.r2.1HG0005110.1	204	32.6987	0	0
HORVU.MOREX.r2.1HG0005120.1	297	68.3897	0	0
HORVU.MOREX.r2.1HG0005130.1	300	69.9903	0	0
HORVU.MOREX.r2.1HG0005140.1	369	120.33	0	0
HORVU.MOREX.r2.1HG0005150.1	288	63.6029	0	0
HORVU.MOREX.r2.1HG0005160.1	534	279.976	0	0
HORVU.MOREX.r2.1HG0005170.1	1023	768.817	0	0
HORVU.MOREX.r2.1HG0005180.1	840	585.84	0	0
HORVU.MOREX.r2.1HG0005190.1	852	597.84	0	0
HORVU.MOREX.r2.1HG0005200.1	318	81.0015	3	1.03929
HORVU.MOREX.r2.1HG0005210.1	324	84.7888	0	0
HORVU.MOREX.r2.1HG0005220.1	345	100.192	0	0
HORVU.MOREX.r2.1HG0005230.1	420	167.46	0	0
HORVU.MOREX.r2.1HG0005240.1	528	274.027	0	0
HORVU.MOREX.r2.1HG0005250.1	393	142.004	0	0
HORVU.MOREX.r2.1HG0005260.1	483	229.283	0	0
HORVU.MOREX.r2.1HG0005270.1	357	109.998	0	0
HORVU.MOREX.r2.1HG0005280.1	876	621.817	0	0
HORVU.MOREX.r2.1HG0005290.1	741	486.861	0	0
HORVU.MOREX.r2.1HG0005300.1	1818	1563.82	137	2.45835
HORVU.MOREX.r2.1HG0005310.1	993	738.817	3	0.113945
HORVU.MOREX.r2.1HG0005320.1	318	81.0015	0	0
HORVU.MOREX.r2.1HG0005330.1	273	56.369	0	0
HORVU.MOREX.r2.1HG0005340.1	1704	1449.82	284	5.49686
HORVU.MOREX.r2.1HG0005350.1	399	147.514	631	120.034
HORVU.MOREX.r2.1HG0005360.1	2226	1971.82	362	5.15171
HORVU.MOREX.r2.1HG0005370.1	579	324.91	0	0
HORVU.MOREX.r2.1HG0005380.1	549	294.944	0	0
HORVU.MOREX.r2.1HG0005390.1	498	244.151	207	23.7915
HORVU.MOREX.r2.1HG0005400.1	1038	783.817	274	9.80946
HORVU.MOREX.r2.1HG0005410.1	381	130.812	0	0
HORVU.MOREX.r2.1HG0005420.1	390	139.152	0	0
HORVU.MOREX.r2.1HG0005430.1	1755	1500.82	0	0
HORVU.MOREX.r2.1HG0005440.1	1998	1743.82	238	3.82988
HORVU.MOREX.r2.1HG0005450.1	507	253.105	0	0
HORVU.MOREX.r2.1HG0005460.1	201	31.7254	0	0
HORVU.MOREX.r2.1HG0005470.1	330	88.8226	14.5331	4.59138
HORVU.MOREX.r2.1HG0005480.1	444	190.84	0	0
HORVU.MOREX.r2.1HG0005490.1	453	199.688	0	0
HORVU.MOREX.r2.1HG0005500.1	2277	2022.82	0	0
HORVU.MOREX.r2.1HG0005510.1	1497	1242.82	0	0
HORVU.MOREX.r2.1HG0005520.1	243	45.3662	0	0
HORVU.MOREX.r2.1HG0005530.1	351	104.976	1.33333	0.356417
HORVU.MOREX.r2.1HG0005540.1	984	729.817	0	0
HORVU.MOREX.r2.1HG0005550.1	462	208.477	0	0
HORVU.MOREX.r2.1HG0005560.1	2301	2046.82	274	3.75648
HORVU.MOREX.r2.1HG0005570.1	3150	2895.82	266	2.57763
HORVU.MOREX.r2.1HG0005580.1	1965	1710.82	10	0.164023
HORVU.MOREX.r2.1HG0005590.1	777	522.861	0	0
HORVU.MOREX.r2.1HG0005600.1	666	411.861	1	0.0681332
HORVU.MOREX.r2.1HG0005610.1	579	324.91	0	0
HORVU.MOREX.r2.1HG0005620.1	1566	1311.82	366	7.8292
HORVU.MOREX.r2.1HG0005630.1	411	158.849	7	1.23658
HORVU.MOREX.r2.1HG0005640.1	501	247.115	20	2.27113
HORVU.MOREX.r2.1HG0005650.1	1560	1305.82	0	0
HORVU.MOREX.r2.1HG0005660.1	1533	1278.82	0	0
HORVU.MOREX.r2.1HG0005670.1	456	202.561	0	0
HORVU.MOREX.r2.1HG0005680.1	279	59.2301	0	0
HORVU.MOREX.r2.1HG0005690.1	216	36.478	0	0
HORVU.MOREX.r2.1HG0005700.1	267	54.0326	0	0
HORVU.MOREX.r2.1HG0005710.1	306	73.4485	0	0
HORVU.MOREX.r2.1HG0005720.1	654	399.861	0	0
HORVU.MOREX.r2.1HG0005730.1	393	142.004	0	0
HORVU.MOREX.r2.1HG0005740.1	423	170.365	0	0
HORVU.MOREX.r2.1HG0005750.1	207	33.7333	0	0
HORVU.MOREX.r2.1HG0005760.1	207	33.7333	0	0
HORVU.MOREX.r2.1HG0005770.1	1230	975.817	0	0
HORVU.MOREX.r2.1HG0005780.1	210	34.717	0	0
HORVU.MOREX.r2.1HG0005790.1	663	408.861	0	0
HORVU.MOREX.r2.1HG0005800.1	1128	873.817	335.511	10.7745
HORVU.MOREX.r2.1HG0005810.1	2460	2205.82	834.489	10.616
HORVU.MOREX.r2.1HG0005820.1	369	120.33	0	0
HORVU.MOREX.r2.1HG0005830.1	648	393.861	0	0
HORVU.MOREX.r2.1HG0005840.1	207	33.7333	0	0
HORVU.MOREX.r2.1HG0005850.1	1542	1287.82	17	0.370428
HORVU.MOREX.r2.1HG0005860.1	903	648.817	255	11.0288
HORVU.MOREX.r2.1HG0005870.1	366	117.709	75	17.8797
HORVU.MOREX.r2.1HG0005880.1	528	274.027	18	1.84327
HORVU.MOREX.r2.1HG0005890.1	816	561.861	0	0
HORVU.MOREX.r2.1HG0005900.1	792	537.861	38	1.98254
HORVU.MOREX.r2.1HG0005910.1	678	423.861	0	0
HORVU.MOREX.r2.1HG0005920.1	2031	1776.82	0	0
HORVU.MOREX.r2.1HG0005930.1	507	253.105	0	0
HORVU.MOREX.r2.1HG0005940.1	843	588.84	0	0
HORVU.MOREX.r2.1HG0005950.1	1089	834.817	0	0
HORVU.MOREX.r2.1HG0005960.1	816	561.861	0	0
HORVU.MOREX.r2.1HG0005970.1	1533	1278.82	9	0.197489
HORVU.MOREX.r2.1HG0005980.1	351	104.976	0	0
HORVU.MOREX.r2.1HG0005990.1	1554	1299.82	0	0
HORVU.MOREX.r2.1HG0006000.1	1107	852.817	0	0
HORVU.MOREX.r2.1HG0006010.1	1533	1278.82	29	0.636354
HORVU.MOREX.r2.1HG0006020.1	216	36.478	5	3.84635
HORVU.MOREX.r2.1HG0006030.1	375	125.502	0	0
HORVU.MOREX.r2.1HG0006040.1	318	81.0015	0	0
HORVU.MOREX.r2.1HG0006050.1	1581	1326.82	101	2.13609
HORVU.MOREX.r2.1HG0006060.1	1539	1284.82	0	0
HORVU.MOREX.r2.1HG0006070.1	198	30.8105	0	0
HORVU.MOREX.r2.1HG0006080.1	201	31.7254	0	0
HORVU.MOREX.r2.1HG0006090.1	204	32.6987	0	0
HORVU.MOREX.r2.1HG0006100.1	1566	1311.82	0	0
HORVU.MOREX.r2.1HG0006110.1	447	193.79	1	0.144803
HORVU.MOREX.r2.1HG0006120.1	384	133.542	0	0
HORVU.MOREX.r2.1HG0006130.1	372	122.88	0	0
HORVU.MOREX.r2.1HG0006140.1	1299	1044.82	0	0
HORVU.MOREX.r2.1HG0006150.1	1488	1233.82	5	0.113718
HORVU.MOREX.r2.1HG0006160.1	1518	1263.82	0	0
HORVU.MOREX.r2.1HG0006170.1	789	534.861	0	0
HORVU.MOREX.r2.1HG0006180.1	2922	2667.82	117	1.23066
HORVU.MOREX.r2.1HG0006190.1	363	115.099	0	0
HORVU.MOREX.r2.1HG0006200.1	963	708.817	19	0.752192
HORVU.MOREX.r2.1HG0006210.1	597	342.861	0	0
HORVU.MOREX.r2.1HG0006220.1	345	100.192	0	0
HORVU.MOREX.r2.1HG0006230.1	543	288.965	0	0
HORVU.MOREX.r2.1HG0006240.1	927	672.817	1969	82.1217
HORVU.MOREX.r2.1HG0006250.1	1077	822.817	235	8.01445
HORVU.MOREX.r2.1HG0006260.1	663	408.861	0	0
HORVU.MOREX.r2.1HG0006270.1	210	34.717	2	1.61658
HORVU.MOREX.r2.1HG0006280.1	1635	1380.82	411	8.35247
HORVU.MOREX.r2.1HG0006290.1	2526	2271.82	90	1.11168
HORVU.MOREX.r2.1HG0006300.1	627	372.861	0	0
HORVU.MOREX.r2.1HG0006310.1	1026	771.817	11	0.399933
HORVU.MOREX.r2.1HG0006320.1	432	179.106	0	0
HORVU.MOREX.r2.1HG0006330.1	387	136.333	0	0
HORVU.MOREX.r2.1HG0006340.1	630	375.861	0	0
HORVU.MOREX.r2.1HG0006350.1	714	459.861	0	0
HORVU.MOREX.r2.1HG0006360.1	705	450.861	0	0
HORVU.MOREX.r2.1HG0006370.1	1053	798.817	93	3.26697
HORVU.MOREX.r2.1HG0006380.1	855	600.84	0	0
HORVU.MOREX.r2.1HG0006390.1	411	158.849	67.7213	11.9632
HORVU.MOREX.r2.1HG0006400.1	1929	1674.82	319	5.34481
HORVU.MOREX.r2.1HG0006410.1	741	486.861	0	0
HORVU.MOREX.r2.1HG0006420.1	1800	1545.82	0	0
HORVU.MOREX.r2.1HG0006430.1	2559	2304.82	2	0.0243502
HORVU.MOREX.r2.1HG0006440.1	1116	861.817	1	0.0325607
HORVU.MOREX.r2.1HG0006450.1	1596	1341.82	2	0.041826
HORVU.MOREX.r2.1HG0006460.1	225	39.7052	0	0
HORVU.MOREX.r2.1HG0006470.1	336	93.2779	0	0
HORVU.MOREX.r2.1HG0006480.1	243	45.3662	0	0
HORVU.MOREX.r2.1HG0006490.1	408	156.02	0	0
HORVU.MOREX.r2.1HG0006500.1	225	39.7052	6	4.24046
HORVU.MOREX.r2.1HG0006510.1	1830	1575.82	0	0
HORVU.MOREX.r2.1HG0006520.1	192	29.1399	0	0
HORVU.MOREX.r2.1HG0006530.1	648	393.861	0	0
HORVU.MOREX.r2.1HG0006540.1	720	465.861	301	18.1309
HORVU.MOREX.r2.1HG0006550.1	633	378.861	0	0
HORVU.MOREX.r2.1HG0006560.1	1287	1032.82	0	0
HORVU.MOREX.r2.1HG0006570.1	210	34.717	0	0
HORVU.MOREX.r2.1HG0006580.1	204	32.6987	10	8.58182
HORVU.MOREX.r2.1HG0006590.1	441	187.854	0	0
HORVU.MOREX.r2.1HG0006600.1	714	459.861	0	0
HORVU.MOREX.r2.1HG0006610.1	543	288.965	3	0.29133
HORVU.MOREX.r2.1HG0006620.1	939	684.817	282	11.5554
HORVU.MOREX.r2.1HG0006630.1	969	714.817	0	0
HORVU.MOREX.r2.1HG0006640.1	633	378.861	0	0
HORVU.MOREX.r2.1HG0006650.1	501	247.115	0	0
HORVU.MOREX.r2.1HG0006660.1	1902	1647.82	47	0.800384
HORVU.MOREX.r2.1HG0006670.1	384	133.542	6	1.26079
HORVU.MOREX.r2.1HG0006680.1	852	597.84	152	7.13458
HORVU.MOREX.r2.1HG0006690.1	420	167.46	0	0
HORVU.MOREX.r2.1HG0006700.1	309	75.2915	0	0
HORVU.MOREX.r2.1HG0006710.1	336	93.2779	0	0
HORVU.MOREX.r2.1HG0006720.1	753	498.861	28	1.57503
HORVU.MOREX.r2.1HG0006730.1	240	44.4104	0	0
HORVU.MOREX.r2.1HG0006740.1	399	147.514	0	0
HORVU.MOREX.r2.1HG0006750.1	576	321.91	0	0
HORVU.MOREX.r2.1HG0006760.1	600	345.861	0	0
HORVU.MOREX.r2.1HG0006770.1	351	104.976	0	0
HORVU.MOREX.r2.1HG0006780.1	585	330.886	0	0
HORVU.MOREX.r2.1HG0006790.1	375	125.502	0	0
HORVU.MOREX.r2.1HG0006800.1	858	603.84	0	0
HORVU.MOREX.r2.1HG0006810.1	1254	999.817	4	0.112266
HORVU.MOREX.r2.1HG0006820.1	1398	1143.82	0	0
HORVU.MOREX.r2.1HG0006830.1	390	139.152	0	0
HORVU.MOREX.r2.1HG0006840.1	402	150.347	0	0
HORVU.MOREX.r2.1HG0006850.1	432	179.106	0	0
HORVU.MOREX.r2.1HG0006860.1	300	69.9903	0	0
HORVU.MOREX.r2.1HG0006870.1	399	147.514	0	0
HORVU.MOREX.r2.1HG0006880.1	483	229.283	0	0
HORVU.MOREX.r2.1HG0006890.1	399	147.514	0	0
HORVU.MOREX.r2.1HG0006900.1	3597	3342.82	157	1.31794
HORVU.MOREX.r2.1HG0006910.1	621	366.861	0	0
HORVU.MOREX.r2.1HG0006920.1	606	351.861	0	0
HORVU.MOREX.r2.1HG0006930.1	303	71.7663	0	0
HORVU.MOREX.r2.1HG0006940.1	231	41.6815	0	0
HORVU.MOREX.r2.1HG0006950.1	333	91.0774	0	0
HORVU.MOREX.r2.1HG0006960.1	573	318.91	0	0
HORVU.MOREX.r2.1HG0006970.1	342	97.8492	0	0
HORVU.MOREX.r2.1HG0006980.1	609	354.861	2	0.158154
HORVU.MOREX.r2.1HG0006990.1	1266	1011.82	6	0.166402
HORVU.MOREX.r2.1HG0007000.1	372	122.88	0	0
HORVU.MOREX.r2.1HG0007010.1	1398	1143.82	36	0.883192
HORVU.MOREX.r2.1HG0007020.1	453	199.688	0	0
HORVU.MOREX.r2.1HG0007030.1	240	44.4104	0	0
HORVU.MOREX.r2.1HG0007040.1	3006	2751.82	0	0
HORVU.MOREX.r2.1HG0007050.1	1701	1446.82	0	0
HORVU.MOREX.r2.1HG0007060.1	387	136.333	0	0
HORVU.MOREX.r2.1HG0007070.1	2352	2097.82	498	6.66149
HORVU.MOREX.r2.1HG0007080.1	450	196.732	32	4.56441
HORVU.MOREX.r2.1HG0007090.1	1521	1266.82	0	0
HORVU.MOREX.r2.1HG0007100.1	483	229.283	0	0
HORVU.MOREX.r2.1HG0007110.1	987	732.817	0	0
HORVU.MOREX.r2.1HG0007120.1	2004	1749.82	7	0.112257
HORVU.MOREX.r2.1HG0007130.1	330	88.8226	7	2.21148
HORVU.MOREX.r2.1HG0007140.1	1467	1212.82	0	0
HORVU.MOREX.r2.1HG0007150.1	252	48.3857	0	0
HORVU.MOREX.r2.1HG0007160.1	318	81.0015	0	0
HORVU.MOREX.r2.1HG0007170.1	195	29.8803	0	0
HORVU.MOREX.r2.1HG0007180.1	246	46.4435	0	0
HORVU.MOREX.r2.1HG0007190.1	834	579.84	0	0
HORVU.MOREX.r2.1HG0007200.1	936	681.817	0	0
HORVU.MOREX.r2.1HG0007210.1	342	97.8492	0	0
HORVU.MOREX.r2.1HG0007220.1	1311	1056.82	5	0.132764
HORVU.MOREX.r2.1HG0007230.1	690	435.861	13	0.83696
HORVU.MOREX.r2.1HG0007240.1	438	184.958	0	0
HORVU.MOREX.r2.1HG0007250.1	822	567.861	0	0
HORVU.MOREX.r2.1HG0007260.1	894	639.817	0	0
HORVU.MOREX.r2.1HG0007270.1	270	55.0896	0	0
HORVU.MOREX.r2.1HG0007280.1	612	357.861	0	0
HORVU.MOREX.r2.1HG0007290.1	1440	1185.82	0	0
HORVU.MOREX.r2.1HG0007300.1	2967	2712.82	0	0
HORVU.MOREX.r2.1HG0007310.1	303	71.7663	0	0
HORVU.MOREX.r2.1HG0007320.1	390	139.152	0	0
HORVU.MOREX.r2.1HG0007330.1	438	184.958	35.4496	5.37835
HORVU.MOREX.r2.1HG0007340.1	660	405.861	0	0
HORVU.MOREX.r2.1HG0007350.1	525	271.038	0	0
HORVU.MOREX.r2.1HG0007360.1	354	107.498	0	0
HORVU.MOREX.r2.1HG0007370.1	573	318.91	0	0
HORVU.MOREX.r2.1HG0007380.1	465	211.446	0	0
HORVU.MOREX.r2.1HG0007390.1	522	268.047	0	0
HORVU.MOREX.r2.1HG0007400.1	408	156.02	0	0
HORVU.MOREX.r2.1HG0007410.1	534	279.976	3	0.300684
HORVU.MOREX.r2.1HG0007420.1	369	120.33	0	0
HORVU.MOREX.r2.1HG0007430.1	3165	2910.82	0	0
HORVU.MOREX.r2.1HG0007440.1	225	39.7052	0	0
HORVU.MOREX.r2.1HG0007450.1	270	55.0896	0	0
HORVU.MOREX.r2.1HG0007460.1	408	156.02	0	0
HORVU.MOREX.r2.1HG0007470.1	555	300.922	0	0
HORVU.MOREX.r2.1HG0007480.1	1443	1188.82	0	0
HORVU.MOREX.r2.1HG0007490.1	570	315.91	0	0
HORVU.MOREX.r2.1HG0007500.1	708	453.861	0	0
HORVU.MOREX.r2.1HG0007510.1	219	37.5632	0	0
HORVU.MOREX.r2.1HG0007520.1	1071	816.817	0	0
HORVU.MOREX.r2.1HG0007530.1	3003	2748.82	0	0
HORVU.MOREX.r2.1HG0007540.1	1713	1458.82	0	0
HORVU.MOREX.r2.1HG0007550.1	1560	1305.82	0	0
HORVU.MOREX.r2.1HG0007560.1	1209	954.817	0	0
HORVU.MOREX.r2.1HG0007570.1	354	107.498	0	0
HORVU.MOREX.r2.1HG0007580.1	450	196.732	0	0
HORVU.MOREX.r2.1HG0007590.1	234	42.5331	0	0
HORVU.MOREX.r2.1HG0007600.1	618	363.861	0	0
HORVU.MOREX.r2.1HG0007610.1	438	184.958	0	0
HORVU.MOREX.r2.1HG0007620.1	588	333.861	0	0
HORVU.MOREX.r2.1HG0007630.1	726	471.861	6	0.356818
HORVU.MOREX.r2.1HG0007640.1	324	84.7888	0	0
HORVU.MOREX.r2.1HG0007650.1	531	277.007	0	0
HORVU.MOREX.r2.1HG0007660.1	1143	888.817	0	0
HORVU.MOREX.r2.1HG0007670.1	3228	2973.82	106	1.00023
HORVU.MOREX.r2.1HG0007680.1	834	579.84	0	0
HORVU.MOREX.r2.1HG0007690.1	1803	1548.82	0	0
HORVU.MOREX.r2.1HG0007700.1	288	63.6029	0	0
HORVU.MOREX.r2.1HG0007710.1	216	36.478	0	0
HORVU.MOREX.r2.1HG0007720.1	363	115.099	0	0
HORVU.MOREX.r2.1HG0007730.1	957	702.817	0	0
HORVU.MOREX.r2.1HG0007740.1	2079	1824.82	0	0
HORVU.MOREX.r2.1HG0007750.1	892	637.817	0	0
HORVU.MOREX.r2.1HG0007760.1	1029	774.817	1417	51.3192
HORVU.MOREX.r2.1HG0007770.1	504	250.105	456.868	51.2599
HORVU.MOREX.r2.1HG0007780.1	318	81.0015	0	0
HORVU.MOREX.r2.1HG0007790.1	1185	930.817	0	0
HORVU.MOREX.r2.1HG0007800.1	276	57.7882	0	0
HORVU.MOREX.r2.1HG0007810.1	516	262.077	0	0
HORVU.MOREX.r2.1HG0007820.1	342	97.8492	0	0
HORVU.MOREX.r2.1HG0007830.1	192	29.1399	0	0
HORVU.MOREX.r2.1HG0007840.1	1539	1284.82	0	0
HORVU.MOREX.r2.1HG0007850.1	816	561.861	15	0.749155
HORVU.MOREX.r2.1HG0007860.1	1242	987.817	0	0
HORVU.MOREX.r2.1HG0007870.1	303	71.7663	0	0
HORVU.MOREX.r2.1HG0007880.1	879	624.817	0	0
HORVU.MOREX.r2.1HG0007890.1	468	214.422	1371	179.423
HORVU.MOREX.r2.1HG0007900.1	408	156.02	0	0
HORVU.MOREX.r2.1HG0007910.1	327	86.8051	0	0
HORVU.MOREX.r2.1HG0007920.1	390	139.152	0	0
HORVU.MOREX.r2.1HG0007930.1	561	306.922	0	0
HORVU.MOREX.r2.1HG0007940.1	456	202.561	0	0
HORVU.MOREX.r2.1HG0007950.1	450	196.732	0	0
HORVU.MOREX.r2.1HG0007960.1	900	645.817	0	0
HORVU.MOREX.r2.1HG0007970.1	546	291.944	0	0
HORVU.MOREX.r2.1HG0007980.1	357	109.998	0	0
HORVU.MOREX.r2.1HG0007990.1	2940	2685.82	966	10.0928
HORVU.MOREX.r2.1HG0008000.1	273	56.369	0	0
HORVU.MOREX.r2.1HG0008010.1	4527	4272.82	0	0
HORVU.MOREX.r2.1HG0008020.1	1341	1086.82	69	1.78157
HORVU.MOREX.r2.1HG0008030.1	345	100.192	0	0
HORVU.MOREX.r2.1HG0008040.1	348	102.571	0	0
HORVU.MOREX.r2.1HG0008050.1	369	120.33	52.1117	12.1526
HORVU.MOREX.r2.1HG0008060.1	333	91.0774	21	6.4702
HORVU.MOREX.r2.1HG0008070.1	459	205.523	0	0
HORVU.MOREX.r2.1HG0008080.1	1335	1080.82	892	23.1591
HORVU.MOREX.r2.1HG0008090.1	573	318.91	0	0
HORVU.MOREX.r2.1HG0008100.1	837	582.84	22	1.05921
HORVU.MOREX.r2.1HG0008110.1	435	182.005	1149	177.152
HORVU.MOREX.r2.1HG0008120.1	543	288.965	0	0
HORVU.MOREX.r2.1HG0008130.1	312	77.1918	0	0
HORVU.MOREX.r2.1HG0008140.1	846	591.84	512	24.2759
HORVU.MOREX.r2.1HG0008150.1	648	393.861	0	0
HORVU.MOREX.r2.1HG0008160.1	648	393.861	0	0
HORVU.MOREX.r2.1HG0008170.1	303	71.7663	0	0
HORVU.MOREX.r2.1HG0008180.1	1173	918.817	201	6.1387
HORVU.MOREX.r2.1HG0008190.1	573	318.91	0	0
HORVU.MOREX.r2.1HG0008200.1	981	726.817	0	0
HORVU.MOREX.r2.1HG0008210.1	1245	990.817	2	0.0566429
HORVU.MOREX.r2.1HG0008220.1	216	36.478	0	0
HORVU.MOREX.r2.1HG0008230.1	543	288.965	0	0
HORVU.MOREX.r2.1HG0008240.1	933	678.817	0	0
HORVU.MOREX.r2.1HG0008250.1	543	288.965	0	0
