target_id	length	eff_length	est_counts	tpm
HORVU.MOREX.r2.1HG0004080.1	1605	1351.46	0	0
HORVU.MOREX.r2.1HG0004090.1	741	487.494	0	0
HORVU.MOREX.r2.1HG0004100.1	396	145.156	13	2.00568
HORVU.MOREX.r2.1HG0004110.1	240	47.2516	0	0
HORVU.MOREX.r2.1HG0004120.1	198	36.8427	0	0
HORVU.MOREX.r2.1HG0004130.1	315	79.4212	300	84.5936
HORVU.MOREX.r2.1HG0004140.1	300	70.5627	0	0
HORVU.MOREX.r2.1HG0004150.1	213	40.4089	0	0
HORVU.MOREX.r2.1HG0004160.1	279	60.1882	0	0
HORVU.MOREX.r2.1HG0004170.1	324	85.4849	0	0
HORVU.MOREX.r2.1HG0004180.1	264	54.4688	0	0
HORVU.MOREX.r2.1HG0004190.1	429	176.711	0	0
HORVU.MOREX.r2.1HG0004200.1	435	182.55	1597	195.918
HORVU.MOREX.r2.1HG0004210.1	246	48.9035	6146	2814.52
HORVU.MOREX.r2.1HG0004220.1	1749	1495.46	7	0.104828
HORVU.MOREX.r2.1HG0004230.1	1302	1048.46	269	5.74583
HORVU.MOREX.r2.1HG0004240.1	309	75.7199	16	4.73219
HORVU.MOREX.r2.1HG0004250.1	2520	2266.46	1	0.00988108
HORVU.MOREX.r2.1HG0004260.1	624	370.529	0	0
HORVU.MOREX.r2.1HG0004270.1	327	87.5523	0	0
HORVU.MOREX.r2.1HG0004280.1	228	44.0427	0	0
HORVU.MOREX.r2.1HG0004290.1	423	170.877	0	0
HORVU.MOREX.r2.1HG0004300.1	354	107.93	1	0.207496
HORVU.MOREX.r2.1HG0004310.1	747	493.494	0	0
HORVU.MOREX.r2.1HG0004320.1	660	406.506	0	0
HORVU.MOREX.r2.1HG0004330.1	573	319.591	0	0
HORVU.MOREX.r2.1HG0004340.1	513	259.744	0	0
HORVU.MOREX.r2.1HG0004350.1	345	100.746	205	45.5701
HORVU.MOREX.r2.1HG0004360.1	1350	1096.46	997	20.3636
HORVU.MOREX.r2.1HG0004370.1	978	724.461	0	0
HORVU.MOREX.r2.1HG0004380.1	1263	1009.46	9	0.199667
HORVU.MOREX.r2.1HG0004390.1	1857	1603.46	0	0
HORVU.MOREX.r2.1HG0004400.1	198	36.8427	0	0
HORVU.MOREX.r2.1HG0004410.1	1047	793.461	172	4.85462
HORVU.MOREX.r2.1HG0004420.1	1491	1237.46	0	0
HORVU.MOREX.r2.1HG0004430.1	1083	829.461	79	2.13296
HORVU.MOREX.r2.1HG0004440.1	519	265.713	163	13.7381
HORVU.MOREX.r2.1HG0004450.1	561	307.6	0.5	0.0364029
HORVU.MOREX.r2.1HG0004460.1	507	253.782	0	0
HORVU.MOREX.r2.1HG0004470.1	417	165.108	0	0
HORVU.MOREX.r2.1HG0004480.1	450	197.262	0	0
HORVU.MOREX.r2.1HG0004490.1	300	70.5627	0	0
HORVU.MOREX.r2.1HG0004500.1	2718	2464.46	0	0
HORVU.MOREX.r2.1HG0004510.1	975	721.461	0	0
HORVU.MOREX.r2.1HG0004520.1	1770	1516.46	0	0
HORVU.MOREX.r2.1HG0004530.1	483	229.875	0	0
HORVU.MOREX.r2.1HG0004540.1	852	598.461	0	0
HORVU.MOREX.r2.1HG0004550.1	2235	1981.46	0	0
HORVU.MOREX.r2.1HG0004560.1	2787	2533.46	13	0.114916
HORVU.MOREX.r2.1HG0004570.1	414	162.255	1937.1	267.366
HORVU.MOREX.r2.1HG0004580.1	369	120.657	0	0
HORVU.MOREX.r2.1HG0004590.1	432	179.621	0	0
HORVU.MOREX.r2.1HG0004600.1	2184	1930.46	0	0
HORVU.MOREX.r2.1HG0004610.1	318	81.4745	0	0
HORVU.MOREX.r2.1HG0004620.1	471	217.922	45	4.62449
HORVU.MOREX.r2.1HG0004630.1	2559	2305.46	8	0.0777114
HORVU.MOREX.r2.1HG0004640.1	786	532.494	0	0
HORVU.MOREX.r2.1HG0004650.1	300	70.5627	0	0
HORVU.MOREX.r2.1HG0004660.1	924	670.461	68	2.27137
HORVU.MOREX.r2.1HG0004670.1	2514	2260.46	31	0.307126
HORVU.MOREX.r2.1HG0004680.1	2790	2536.46	20	0.176585
HORVU.MOREX.r2.1HG0004690.1	2037	1783.46	8	0.100457
HORVU.MOREX.r2.1HG0004700.1	1959	1705.46	409	5.37074
HORVU.MOREX.r2.1HG0004710.1	312	77.5916	2	0.577255
HORVU.MOREX.r2.1HG0004720.1	423	170.877	0	0
HORVU.MOREX.r2.1HG0004730.1	501	247.797	0	0
HORVU.MOREX.r2.1HG0004740.1	324	85.4849	0	0
HORVU.MOREX.r2.1HG0004750.1	369	120.657	0	0
HORVU.MOREX.r2.1HG0004760.1	1341	1087.46	46	0.94732
HORVU.MOREX.r2.1HG0004770.1	615	361.54	0	0
HORVU.MOREX.r2.1HG0004780.1	327	87.5523	0	0
HORVU.MOREX.r2.1HG0004790.1	204	38.2728	15	8.77714
HORVU.MOREX.r2.1HG0004800.1	381	131.313	13	2.21712
HORVU.MOREX.r2.1HG0004810.1	420	168.004	560	74.6486
HORVU.MOREX.r2.1HG0004820.1	768	514.494	1499	65.249
HORVU.MOREX.r2.1HG0004830.1	465	212.037	41678.2	4402
HORVU.MOREX.r2.1HG0004840.1	945	691.461	685	22.1858
HORVU.MOREX.r2.1HG0004850.1	774	520.494	21	0.903559
HORVU.MOREX.r2.1HG0004860.1	486	232.868	25773	2478.6
HORVU.MOREX.r2.1HG0004870.1	654	400.506	414	23.1496
HORVU.MOREX.r2.1HG0004880.1	1161	907.461	0	0
HORVU.MOREX.r2.1HG0004890.1	1383	1129.46	0	0
HORVU.MOREX.r2.1HG0004900.1	2958	2704.46	3769	31.2103
HORVU.MOREX.r2.1HG0004910.1	279	60.1882	70	26.0459
HORVU.MOREX.r2.1HG0004920.1	303	72.1709	36	11.171
HORVU.MOREX.r2.1HG0004930.1	1008	754.461	5	0.148418
HORVU.MOREX.r2.1HG0004940.1	591	337.582	4	0.265359
HORVU.MOREX.r2.1HG0004950.1	609	355.551	3	0.188961
HORVU.MOREX.r2.1HG0004960.1	771	517.494	2	0.0865521
HORVU.MOREX.r2.1HG0004970.1	345	100.746	7	1.55605
HORVU.MOREX.r2.1HG0004980.1	462	209.081	249	26.6709
HORVU.MOREX.r2.1HG0004990.1	366	118.028	0	0
HORVU.MOREX.r2.1HG0005000.1	435	182.55	1	0.122679
HORVU.MOREX.r2.1HG0005010.1	528	274.705	0	0
HORVU.MOREX.r2.1HG0005020.1	2379	2125.46	0	0
HORVU.MOREX.r2.1HG0005030.1	2061	1807.46	0	0
HORVU.MOREX.r2.1HG0005040.1	642	388.518	13	0.74935
HORVU.MOREX.r2.1HG0005050.1	348	103.069	40	8.69127
HORVU.MOREX.r2.1HG0005060.1	471	217.922	0	0
HORVU.MOREX.r2.1HG0005070.1	438	185.484	3	0.362215
HORVU.MOREX.r2.1HG0005080.1	2106	1852.46	6	0.0725362
HORVU.MOREX.r2.1HG0005090.1	1038	784.461	3	0.0856451
HORVU.MOREX.r2.1HG0005100.1	414	162.255	0	0
HORVU.MOREX.r2.1HG0005110.1	204	38.2728	0	0
HORVU.MOREX.r2.1HG0005120.1	297	68.8985	0	0
HORVU.MOREX.r2.1HG0005130.1	300	70.5627	3	0.952135
HORVU.MOREX.r2.1HG0005140.1	369	120.657	0	0
HORVU.MOREX.r2.1HG0005150.1	288	64.3413	0	0
HORVU.MOREX.r2.1HG0005160.1	534	280.671	1	0.0797911
HORVU.MOREX.r2.1HG0005170.1	1023	769.461	5	0.145524
HORVU.MOREX.r2.1HG0005180.1	840	586.461	0	0
HORVU.MOREX.r2.1HG0005190.1	852	598.461	1	0.0374211
HORVU.MOREX.r2.1HG0005200.1	318	81.4745	0	0
HORVU.MOREX.r2.1HG0005210.1	324	85.4849	1	0.261977
HORVU.MOREX.r2.1HG0005220.1	345	100.746	0	0
HORVU.MOREX.r2.1HG0005230.1	420	168.004	0	0
HORVU.MOREX.r2.1HG0005240.1	528	274.705	0	0
HORVU.MOREX.r2.1HG0005250.1	393	142.338	1	0.157338
HORVU.MOREX.r2.1HG0005260.1	483	229.875	0	0
HORVU.MOREX.r2.1HG0005270.1	357	110.412	2	0.405663
HORVU.MOREX.r2.1HG0005280.1	876	622.461	1	0.0359783
HORVU.MOREX.r2.1HG0005290.1	741	487.494	0	0
HORVU.MOREX.r2.1HG0005300.1	1818	1564.46	398	5.69732
HORVU.MOREX.r2.1HG0005310.1	993	739.461	0	0
HORVU.MOREX.r2.1HG0005320.1	318	81.4745	7	1.9241
HORVU.MOREX.r2.1HG0005330.1	273	57.8942	0	0
HORVU.MOREX.r2.1HG0005340.1	1704	1450.46	587	9.06326
HORVU.MOREX.r2.1HG0005350.1	399	147.979	978	148.01
HORVU.MOREX.r2.1HG0005360.1	2226	1972.46	523	5.93808
HORVU.MOREX.r2.1HG0005370.1	579	325.582	0	0
HORVU.MOREX.r2.1HG0005380.1	549	295.646	0	0
HORVU.MOREX.r2.1HG0005390.1	498	244.797	295	26.9878
HORVU.MOREX.r2.1HG0005400.1	1038	784.461	544	15.5303
HORVU.MOREX.r2.1HG0005410.1	381	131.313	0	0
HORVU.MOREX.r2.1HG0005420.1	390	139.568	0	0
HORVU.MOREX.r2.1HG0005430.1	1755	1501.46	0	0
HORVU.MOREX.r2.1HG0005440.1	1998	1744.46	584	7.49729
HORVU.MOREX.r2.1HG0005450.1	507	253.782	8	0.705962
HORVU.MOREX.r2.1HG0005460.1	201	37.6014	0	0
HORVU.MOREX.r2.1HG0005470.1	330	89.6568	8.97111	2.24086
HORVU.MOREX.r2.1HG0005480.1	444	191.366	0	0
HORVU.MOREX.r2.1HG0005490.1	453	200.197	0	0
HORVU.MOREX.r2.1HG0005500.1	2277	2023.46	0	0
HORVU.MOREX.r2.1HG0005510.1	1497	1243.46	0	0
HORVU.MOREX.r2.1HG0005520.1	243	48.1699	0	0
HORVU.MOREX.r2.1HG0005530.1	351	105.5	0	0
HORVU.MOREX.r2.1HG0005540.1	984	730.461	0	0
HORVU.MOREX.r2.1HG0005550.1	462	209.081	0	0
HORVU.MOREX.r2.1HG0005560.1	2301	2047.46	472	5.16272
HORVU.MOREX.r2.1HG0005570.1	3150	2896.46	455	3.518
HORVU.MOREX.r2.1HG0005580.1	1965	1711.46	2	0.0261707
HORVU.MOREX.r2.1HG0005590.1	777	523.494	0	0
HORVU.MOREX.r2.1HG0005600.1	666	412.506	4	0.217161
HORVU.MOREX.r2.1HG0005610.1	579	325.582	0	0
HORVU.MOREX.r2.1HG0005620.1	1566	1312.46	655	11.1765
HORVU.MOREX.r2.1HG0005630.1	411	159.415	8	1.12387
HORVU.MOREX.r2.1HG0005640.1	501	247.797	24	2.16904
HORVU.MOREX.r2.1HG0005650.1	1560	1306.46	0	0
HORVU.MOREX.r2.1HG0005660.1	1533	1279.46	0	0
HORVU.MOREX.r2.1HG0005670.1	456	203.179	0	0
HORVU.MOREX.r2.1HG0005680.1	279	60.1882	0	0
HORVU.MOREX.r2.1HG0005690.1	216	41.3017	0	0
HORVU.MOREX.r2.1HG0005700.1	267	55.4693	0	0
HORVU.MOREX.r2.1HG0005710.1	306	73.8889	1	0.303091
HORVU.MOREX.r2.1HG0005720.1	654	400.506	0	0
HORVU.MOREX.r2.1HG0005730.1	393	142.338	0	0
HORVU.MOREX.r2.1HG0005740.1	423	170.877	0	0
HORVU.MOREX.r2.1HG0005750.1	207	38.9233	0	0
HORVU.MOREX.r2.1HG0005760.1	207	38.9233	0	0
HORVU.MOREX.r2.1HG0005770.1	1230	976.461	0	0
HORVU.MOREX.r2.1HG0005780.1	210	39.5328	0	0
HORVU.MOREX.r2.1HG0005790.1	663	409.506	2.88164	0.157591
HORVU.MOREX.r2.1HG0005800.1	1128	874.461	666.012	17.0567
HORVU.MOREX.r2.1HG0005810.1	2460	2206.46	1675.99	17.0109
HORVU.MOREX.r2.1HG0005820.1	369	120.657	0	0
HORVU.MOREX.r2.1HG0005830.1	648	394.506	0	0
HORVU.MOREX.r2.1HG0005840.1	207	38.9233	8	4.60291
HORVU.MOREX.r2.1HG0005850.1	1542	1288.46	32	0.5562
HORVU.MOREX.r2.1HG0005860.1	903	649.461	437	15.0689
HORVU.MOREX.r2.1HG0005870.1	366	118.028	221.574	42.0424
HORVU.MOREX.r2.1HG0005880.1	528	274.705	6	0.489145
HORVU.MOREX.r2.1HG0005890.1	816	562.461	0	0
HORVU.MOREX.r2.1HG0005900.1	792	538.494	22	0.914944
HORVU.MOREX.r2.1HG0005910.1	678	424.506	0	0
HORVU.MOREX.r2.1HG0005920.1	2031	1777.46	0	0
HORVU.MOREX.r2.1HG0005930.1	507	253.782	0	0
HORVU.MOREX.r2.1HG0005940.1	843	589.461	0	0
HORVU.MOREX.r2.1HG0005950.1	1089	835.461	0	0
HORVU.MOREX.r2.1HG0005960.1	816	562.461	4	0.159265
HORVU.MOREX.r2.1HG0005970.1	1533	1279.46	3	0.0525106
HORVU.MOREX.r2.1HG0005980.1	351	105.5	0	0
HORVU.MOREX.r2.1HG0005990.1	1554	1300.46	0	0
HORVU.MOREX.r2.1HG0006000.1	1107	853.461	0	0
HORVU.MOREX.r2.1HG0006010.1	1533	1279.46	9	0.157532
HORVU.MOREX.r2.1HG0006020.1	216	41.3017	25	13.5558
HORVU.MOREX.r2.1HG0006030.1	375	125.986	0	0
HORVU.MOREX.r2.1HG0006040.1	318	81.4745	0	0
HORVU.MOREX.r2.1HG0006050.1	1581	1327.46	51	0.860401
HORVU.MOREX.r2.1HG0006060.1	1539	1285.46	0	0
HORVU.MOREX.r2.1HG0006070.1	198	36.8427	0	0
HORVU.MOREX.r2.1HG0006080.1	201	37.6014	0	0
HORVU.MOREX.r2.1HG0006090.1	204	38.2728	0	0
HORVU.MOREX.r2.1HG0006100.1	1566	1312.46	0	0
HORVU.MOREX.r2.1HG0006110.1	447	194.309	5	0.576276
HORVU.MOREX.r2.1HG0006120.1	384	134.023	0	0
HORVU.MOREX.r2.1HG0006130.1	372	123.29	0	0
HORVU.MOREX.r2.1HG0006140.1	1299	1045.46	0	0
HORVU.MOREX.r2.1HG0006150.1	1488	1234.46	0	0
HORVU.MOREX.r2.1HG0006160.1	1518	1264.46	0	0
HORVU.MOREX.r2.1HG0006170.1	789	535.494	0	0
HORVU.MOREX.r2.1HG0006180.1	2922	2668.46	283	2.37508
HORVU.MOREX.r2.1HG0006190.1	363	115.467	0	0
HORVU.MOREX.r2.1HG0006200.1	963	709.461	22	0.694459
HORVU.MOREX.r2.1HG0006210.1	597	343.571	0	0
HORVU.MOREX.r2.1HG0006220.1	345	100.746	0	0
HORVU.MOREX.r2.1HG0006230.1	543	289.646	0	0
HORVU.MOREX.r2.1HG0006240.1	927	673.461	2421	80.5072
HORVU.MOREX.r2.1HG0006250.1	1077	823.461	385	10.4706
HORVU.MOREX.r2.1HG0006260.1	663	409.506	4	0.218752
HORVU.MOREX.r2.1HG0006270.1	210	39.5328	4	2.26597
HORVU.MOREX.r2.1HG0006280.1	1635	1381.46	647	10.4886
HORVU.MOREX.r2.1HG0006290.1	2526	2272.46	144	1.41912
HORVU.MOREX.r2.1HG0006300.1	627	373.518	0	0
HORVU.MOREX.r2.1HG0006310.1	1026	772.461	6	0.173951
HORVU.MOREX.r2.1HG0006320.1	432	179.621	0	0
HORVU.MOREX.r2.1HG0006330.1	387	136.793	0	0
HORVU.MOREX.r2.1HG0006340.1	630	376.518	0	0
HORVU.MOREX.r2.1HG0006350.1	714	460.494	0	0
HORVU.MOREX.r2.1HG0006360.1	705	451.494	0	0
HORVU.MOREX.r2.1HG0006370.1	1053	799.461	258	7.22728
HORVU.MOREX.r2.1HG0006380.1	855	601.461	0	0
HORVU.MOREX.r2.1HG0006390.1	411	159.415	164.59	23.1221
HORVU.MOREX.r2.1HG0006400.1	1929	1675.46	667	8.91547
HORVU.MOREX.r2.1HG0006410.1	741	487.494	0	0
HORVU.MOREX.r2.1HG0006420.1	1800	1546.46	0	0
HORVU.MOREX.r2.1HG0006430.1	2559	2305.46	14	0.135995
HORVU.MOREX.r2.1HG0006440.1	1116	862.461	2	0.051933
HORVU.MOREX.r2.1HG0006450.1	1596	1342.46	6	0.100093
HORVU.MOREX.r2.1HG0006460.1	225	43.2676	0	0
HORVU.MOREX.r2.1HG0006470.1	336	93.928	0	0
HORVU.MOREX.r2.1HG0006480.1	243	48.1699	0	0
HORVU.MOREX.r2.1HG0006490.1	408	156.5	0	0
HORVU.MOREX.r2.1HG0006500.1	225	43.2676	5	2.58797
HORVU.MOREX.r2.1HG0006510.1	1830	1576.46	0	0
HORVU.MOREX.r2.1HG0006520.1	192	35.408	0	0
HORVU.MOREX.r2.1HG0006530.1	648	394.506	0	0
HORVU.MOREX.r2.1HG0006540.1	720	466.494	401	19.2509
HORVU.MOREX.r2.1HG0006550.1	633	379.518	0	0
HORVU.MOREX.r2.1HG0006560.1	1287	1033.46	0	0
HORVU.MOREX.r2.1HG0006570.1	210	39.5328	1	0.566493
HORVU.MOREX.r2.1HG0006580.1	204	38.2728	18	10.5326
HORVU.MOREX.r2.1HG0006590.1	441	188.429	0	0
HORVU.MOREX.r2.1HG0006600.1	714	460.494	0	0
HORVU.MOREX.r2.1HG0006610.1	543	289.646	0	0
HORVU.MOREX.r2.1HG0006620.1	939	685.461	849	27.7381
HORVU.MOREX.r2.1HG0006630.1	969	715.461	0	0
HORVU.MOREX.r2.1HG0006640.1	633	379.518	0	0
HORVU.MOREX.r2.1HG0006650.1	501	247.797	0	0
HORVU.MOREX.r2.1HG0006660.1	1902	1648.46	85	1.15476
HORVU.MOREX.r2.1HG0006670.1	384	134.023	25	4.17746
HORVU.MOREX.r2.1HG0006680.1	852	598.461	238	8.90623
HORVU.MOREX.r2.1HG0006690.1	420	168.004	0	0
HORVU.MOREX.r2.1HG0006700.1	309	75.7199	0	0
HORVU.MOREX.r2.1HG0006710.1	336	93.928	0	0
HORVU.MOREX.r2.1HG0006720.1	753	499.494	68	3.04882
HORVU.MOREX.r2.1HG0006730.1	240	47.2516	0	0
HORVU.MOREX.r2.1HG0006740.1	399	147.979	0	0
HORVU.MOREX.r2.1HG0006750.1	576	322.582	0	0
HORVU.MOREX.r2.1HG0006760.1	600	346.571	1	0.0646189
HORVU.MOREX.r2.1HG0006770.1	351	105.5	3	0.636829
HORVU.MOREX.r2.1HG0006780.1	585	331.582	0	0
HORVU.MOREX.r2.1HG0006790.1	375	125.986	0	0
HORVU.MOREX.r2.1HG0006800.1	858	604.461	0	0
HORVU.MOREX.r2.1HG0006810.1	1254	1000.46	0	0
HORVU.MOREX.r2.1HG0006820.1	1398	1144.46	1	0.0195682
HORVU.MOREX.r2.1HG0006830.1	390	139.568	0	0
HORVU.MOREX.r2.1HG0006840.1	402	150.831	0	0
HORVU.MOREX.r2.1HG0006850.1	432	179.621	0	0
HORVU.MOREX.r2.1HG0006860.1	300	70.5627	0	0
HORVU.MOREX.r2.1HG0006870.1	399	147.979	0	0
HORVU.MOREX.r2.1HG0006880.1	483	229.875	0	0
HORVU.MOREX.r2.1HG0006890.1	399	147.979	0	0
HORVU.MOREX.r2.1HG0006900.1	3597	3343.46	465	3.11465
HORVU.MOREX.r2.1HG0006910.1	621	367.529	1	0.0609341
HORVU.MOREX.r2.1HG0006920.1	606	352.551	3	0.190569
HORVU.MOREX.r2.1HG0006930.1	303	72.1709	0	0
HORVU.MOREX.r2.1HG0006940.1	231	44.5752	0	0
HORVU.MOREX.r2.1HG0006950.1	333	91.7169	0	0
HORVU.MOREX.r2.1HG0006960.1	573	319.591	0	0
HORVU.MOREX.r2.1HG0006970.1	342	98.4235	5	1.13769
HORVU.MOREX.r2.1HG0006980.1	609	355.551	2	0.125974
HORVU.MOREX.r2.1HG0006990.1	1266	1012.46	4	0.0884778
HORVU.MOREX.r2.1HG0007000.1	372	123.29	2	0.36329
HORVU.MOREX.r2.1HG0007010.1	1398	1144.46	74	1.44805
HORVU.MOREX.r2.1HG0007020.1	453	200.197	0	0
HORVU.MOREX.r2.1HG0007030.1	240	47.2516	0	0
HORVU.MOREX.r2.1HG0007040.1	3006	2752.46	0	0
HORVU.MOREX.r2.1HG0007050.1	1701	1447.46	0	0
HORVU.MOREX.r2.1HG0007060.1	387	136.793	0	0
HORVU.MOREX.r2.1HG0007070.1	2352	2098.46	755	8.05747
HORVU.MOREX.r2.1HG0007080.1	450	197.262	22	2.49765
HORVU.MOREX.r2.1HG0007090.1	1521	1267.46	0	0
HORVU.MOREX.r2.1HG0007100.1	483	229.875	0	0
HORVU.MOREX.r2.1HG0007110.1	987	733.461	0	0
HORVU.MOREX.r2.1HG0007120.1	2004	1750.46	2	0.0255876
HORVU.MOREX.r2.1HG0007130.1	330	89.6568	8	1.99829
HORVU.MOREX.r2.1HG0007140.1	1467	1213.46	7.26663	0.134109
HORVU.MOREX.r2.1HG0007150.1	252	50.5626	0	0
HORVU.MOREX.r2.1HG0007160.1	318	81.4745	0	0
HORVU.MOREX.r2.1HG0007170.1	195	36.1461	0	0
HORVU.MOREX.r2.1HG0007180.1	246	48.9035	0	0
HORVU.MOREX.r2.1HG0007190.1	834	580.461	0	0
HORVU.MOREX.r2.1HG0007200.1	936	682.461	0	0
HORVU.MOREX.r2.1HG0007210.1	342	98.4235	0	0
HORVU.MOREX.r2.1HG0007220.1	1311	1057.46	2	0.0423563
HORVU.MOREX.r2.1HG0007230.1	690	436.494	31	1.59051
HORVU.MOREX.r2.1HG0007240.1	438	185.484	0	0
HORVU.MOREX.r2.1HG0007250.1	822	568.461	0	0
HORVU.MOREX.r2.1HG0007260.1	894	640.461	0	0
HORVU.MOREX.r2.1HG0007270.1	270	56.702	0	0
HORVU.MOREX.r2.1HG0007280.1	612	358.54	0	0
HORVU.MOREX.r2.1HG0007290.1	1440	1186.46	0	0
HORVU.MOREX.r2.1HG0007300.1	2967	2713.46	0	0
HORVU.MOREX.r2.1HG0007310.1	303	72.1709	0	0
HORVU.MOREX.r2.1HG0007320.1	390	139.568	0	0
HORVU.MOREX.r2.1HG0007330.1	438	185.484	77.8134	9.39507
HORVU.MOREX.r2.1HG0007340.1	660	406.506	10	0.550916
HORVU.MOREX.r2.1HG0007350.1	525	271.713	0	0
HORVU.MOREX.r2.1HG0007360.1	354	107.93	0	0
HORVU.MOREX.r2.1HG0007370.1	573	319.591	0	0
HORVU.MOREX.r2.1HG0007380.1	465	212.037	0	0
HORVU.MOREX.r2.1HG0007390.1	522	268.713	0	0
HORVU.MOREX.r2.1HG0007400.1	408	156.5	0	0
HORVU.MOREX.r2.1HG0007410.1	534	280.671	1	0.0797911
HORVU.MOREX.r2.1HG0007420.1	369	120.657	0	0
HORVU.MOREX.r2.1HG0007430.1	3165	2911.46	0	0
HORVU.MOREX.r2.1HG0007440.1	225	43.2676	0	0
HORVU.MOREX.r2.1HG0007450.1	270	56.702	0	0
HORVU.MOREX.r2.1HG0007460.1	408	156.5	0	0
HORVU.MOREX.r2.1HG0007470.1	555	301.646	0	0
HORVU.MOREX.r2.1HG0007480.1	1443	1189.46	0	0
HORVU.MOREX.r2.1HG0007490.1	570	316.591	0	0
HORVU.MOREX.r2.1HG0007500.1	708	454.494	0	0
HORVU.MOREX.r2.1HG0007510.1	219	42.0496	0	0
HORVU.MOREX.r2.1HG0007520.1	1071	817.461	0	0
HORVU.MOREX.r2.1HG0007530.1	3003	2749.46	0	0
HORVU.MOREX.r2.1HG0007540.1	1713	1459.46	0	0
HORVU.MOREX.r2.1HG0007550.1	1560	1306.46	0	0
HORVU.MOREX.r2.1HG0007560.1	1209	955.461	0	0
HORVU.MOREX.r2.1HG0007570.1	354	107.93	0	0
HORVU.MOREX.r2.1HG0007580.1	450	197.262	0	0
HORVU.MOREX.r2.1HG0007590.1	234	45.606	0	0
HORVU.MOREX.r2.1HG0007600.1	618	364.529	0	0
HORVU.MOREX.r2.1HG0007610.1	438	185.484	0	0
HORVU.MOREX.r2.1HG0007620.1	588	334.582	0	0
HORVU.MOREX.r2.1HG0007630.1	726	472.494	27	1.27974
HORVU.MOREX.r2.1HG0007640.1	324	85.4849	0	0
HORVU.MOREX.r2.1HG0007650.1	531	277.688	1	0.0806483
HORVU.MOREX.r2.1HG0007660.1	1143	889.461	0	0
HORVU.MOREX.r2.1HG0007670.1	3228	2974.46	325	2.44696
HORVU.MOREX.r2.1HG0007680.1	834	580.461	0	0
HORVU.MOREX.r2.1HG0007690.1	1803	1549.46	0	0
HORVU.MOREX.r2.1HG0007700.1	288	64.3413	0	0
HORVU.MOREX.r2.1HG0007710.1	216	41.3017	0	0
HORVU.MOREX.r2.1HG0007720.1	363	115.467	0	0
HORVU.MOREX.r2.1HG0007730.1	957	703.461	0	0
HORVU.MOREX.r2.1HG0007740.1	2079	1825.46	5	0.0613409
HORVU.MOREX.r2.1HG0007750.1	892	638.461	0	0
HORVU.MOREX.r2.1HG0007760.1	1029	775.461	2426	70.0621
HORVU.MOREX.r2.1HG0007770.1	504	250.79	1119	99.9246
HORVU.MOREX.r2.1HG0007780.1	318	81.4745	0	0
HORVU.MOREX.r2.1HG0007790.1	1185	931.461	0	0
HORVU.MOREX.r2.1HG0007800.1	276	59.0513	0	0
HORVU.MOREX.r2.1HG0007810.1	516	262.728	0	0
HORVU.MOREX.r2.1HG0007820.1	342	98.4235	0	0
HORVU.MOREX.r2.1HG0007830.1	192	35.408	0	0
HORVU.MOREX.r2.1HG0007840.1	1539	1285.46	0	0
HORVU.MOREX.r2.1HG0007850.1	816	562.461	28	1.11485
HORVU.MOREX.r2.1HG0007860.1	1242	988.461	0	0
HORVU.MOREX.r2.1HG0007870.1	303	72.1709	0	0
HORVU.MOREX.r2.1HG0007880.1	879	625.461	0	0
HORVU.MOREX.r2.1HG0007890.1	468	214.954	1730	180.241
HORVU.MOREX.r2.1HG0007900.1	408	156.5	0	0
HORVU.MOREX.r2.1HG0007910.1	327	87.5523	2	0.511581
HORVU.MOREX.r2.1HG0007920.1	390	139.568	0	0
HORVU.MOREX.r2.1HG0007930.1	561	307.6	0	0
HORVU.MOREX.r2.1HG0007940.1	456	203.179	0	0
HORVU.MOREX.r2.1HG0007950.1	450	197.262	0	0
HORVU.MOREX.r2.1HG0007960.1	900	646.461	0	0
HORVU.MOREX.r2.1HG0007970.1	546	292.646	0	0
HORVU.MOREX.r2.1HG0007980.1	357	110.412	3	0.608494
HORVU.MOREX.r2.1HG0007990.1	2940	2686.46	1565	13.0463
HORVU.MOREX.r2.1HG0008000.1	273	57.8942	1	0.386827
HORVU.MOREX.r2.1HG0008010.1	4527	4273.46	2	0.010481
HORVU.MOREX.r2.1HG0008020.1	1341	1087.46	195	4.01581
HORVU.MOREX.r2.1HG0008030.1	345	100.746	0	0
HORVU.MOREX.r2.1HG0008040.1	348	103.069	0	0
HORVU.MOREX.r2.1HG0008050.1	369	120.657	36.4507	6.76559
HORVU.MOREX.r2.1HG0008060.1	333	91.7169	19	4.63934
HORVU.MOREX.r2.1HG0008070.1	459	206.112	14	1.52117
HORVU.MOREX.r2.1HG0008080.1	1335	1081.46	1461	30.2546
HORVU.MOREX.r2.1HG0008090.1	573	319.591	0	0
HORVU.MOREX.r2.1HG0008100.1	837	583.461	5	0.191916
HORVU.MOREX.r2.1HG0008110.1	435	182.55	1641	201.316
HORVU.MOREX.r2.1HG0008120.1	543	289.646	0	0
HORVU.MOREX.r2.1HG0008130.1	312	77.5916	0	0
HORVU.MOREX.r2.1HG0008140.1	846	592.461	705	26.6491
HORVU.MOREX.r2.1HG0008150.1	648	394.506	0	0
HORVU.MOREX.r2.1HG0008160.1	648	394.506	0	0
HORVU.MOREX.r2.1HG0008170.1	303	72.1709	0	0
HORVU.MOREX.r2.1HG0008180.1	1173	919.461	311	7.57495
